"编码","题材","分类","子类","代码","名称","理由","备注"
"129","交通运输","航运","集装箱","601022","宁波远洋","A股集装箱航运运力第四                   ","浙江国资委旗下，浙江省最大的集装箱班轮企业         "
"129","交通运输","航运","集装箱","601919","中远海控","集装箱业务规模全球第三，集装箱内贸航运第一         ","中远海控旗下集装箱码头2020年总吞吐量排名蝉联世界第一  "
"129","交通运输","航运","集装箱","601866","中远海发","集装箱制造营收占比71.6%                ","船舶租赁业务规模居于世界前列，集装箱租赁业务规模为世界第二 "
"129","交通运输","航运","集装箱","600751","海航科技","集装箱运力75万吨，主营海外                ","天津海运业龙头，公司主营全球干散货航线运输。        "
"129","交通运输","航运","集装箱","000039","中集集团","标准干货箱、冷藏箱、特种集装箱及罐式集装箱的产量均稳居全球第","全球规模最大、品种最齐全的集装箱制造集团          "
"129","交通运输","航运","煤炭","600798","宁波海运","煤炭航运营收16亿元                    ","以电煤运输为主的专业化散货运输经营格局           "
"129","交通运输","航运","汽车","601872","招商轮船","汽车船运力A股第一，为9.3万dwt，共12艘       ","世界领先综合航运公司，VLCC和VLOC规模位居世界第一  "
"129","交通运输","航运","汽车","600428","中远海特","汽车船运力A股第二，为6.9万dwt,共5艘        ","受益汽车和风电运输，带来高景气               "
"129","交通运输","航运","汽车","603569","长久物流","汽车船总共1艘                       ","国内最大第三方汽车物流公司                 "
"129","交通运输","航运","船舶租赁","603162","海通发展","船舶租赁营收为20.1亿                  ","民营干散货航运企业，主营境内外航区干散货海运业务      "
"129","交通运输","高铁","整车","601766","中国中车","高铁、地铁市占率全球第一                  ","全球技术领先的高速动车组研发制造企业            "
"129","交通运输","高铁","控制系统","688009","中国通号","高铁控制系统营收全球第一                  ","自主研发的高铁与铁路各类系统与设备已全面覆盖国内轨道交通网络"
"129","交通运输","高铁","控制系统","688015","交控科技","城轨地铁线路信号系统中标率第一，26%           ","以自有CBTC技术为核心，主营城市轨道交通信号系统项目承包 "
"129","交通运输","高铁","控制系统","000925","众合科技","信号控制系统市占率领先                   ","公司拥有智慧交通、泛半导体、产业数智化三大业务群。是首个互联"
"129","交通运输","高铁","控制系统","603508","思维列控","轨交列控系统领先；公司自主研发的以防超速、防冒进著称的LKJ","在我国铁路行车安全系统领域处于优势地位           "
"129","交通运输","高铁","控制系统","300851","交大思诺","轨交运行控制系统领先；应答器系统、机车信号GPU组件、轨道电","轨交行业领先的列控系统关键设备供应商            "
"129","交通运输","高铁","电气系统","688187","时代电气","轨交IGBT市占率第一                   ","轨交系统IGBT业务的龙头，发力新能源行业，探索碳化硅领域，"
"129","交通运输","高铁","电气系统","300351","永贵电器","轨交车辆连接器市占率第一                  ","深耕轨交连接器40余年，是轨交连接器龙头企业。       "
"129","交通运输","高铁","电气系统","300011","鼎汉技术","高铁、地铁辅助电源、铁路电缆市占率第一           ","国内轨道交通电源系统龙头企业                "
"129","交通运输","高铁","电气系统","688285","高铁电气","电气化铁路接触网产品、城市轨道交通供电设备市占率第一    ","国内电气化铁路和城市轨道交通供电装备领域的龙头企业     "
"129","交通运输","高铁","转向、制动","688033","天宜上佳","轨交车辆刹车片市占率第一                  ","国内领先的高铁动车组用粉末冶金闸片供应商          "
"129","交通运输","高铁","转向、制动","600458","时代新材","轨交车辆减振领域市占率全球第一               ","全球轨道交通车辆减振领域规模第一，风电叶片规模位居国内第二 "
"129","交通运输","高铁","转向、制动","600495","晋西车轴","轨交车辆空心轴市占率第一                  ","铁路车轴的制造、研发能力和工艺创新能力处于全球领先地位   "
"129","交通运输","高铁","车身","603111","康尼机电","门系统、安全门市占率第一，营收占比50%。         ","公司轨道车辆门系统产品全球市场占有率位居第一        "
"129","交通运输","高铁","车身","603680","今创集团","内饰市占率第一，市占率40%。顶板、地板、行李架、座椅、箱体","全球优秀的轨道交通内饰及装备企业              "
"129","交通运输","高铁","车身","605298","必得科技","车辆通风系统、电缆保护系统以及智能控制撒砂系统       ","一家专业从事铁路客车车辆配件产品研产销为一体的高新技术企业 "
"129","交通运输","高铁","隧道掘进设备","600528","中铁工业","隧道掘进设备市占率第一，35%               ","隧道施工装备、铁路施工设备、道岔业务、钢结构制造居国内第一 "
"129","交通运输","高铁","隧道掘进设备","688425","铁建重工","隧道掘进设备市占率第二，33%               ","全球领先的掘进机装备提供商、中国领先的轨道交通设备提供商  "
"129","交通运输","高铁","轨道扣件","688569","铁科轨道","轨道扣件市占率第一，市占率15.2%；重载扣件，市占率13.","轨道扣件龙头                        "
"129","交通运输","高铁","轨道扣件","603500","祥和实业","轨道非金属扣件市占率第一                  ","国内轨道扣件非金属部件领域具有较高知名度的企业       "
"129","交通运输","高铁","铁路运营","601816","京沪高铁","铁路客运流量规模第一，主要运营京沪高速铁路及沿线车站    ","核心资产是连通“长三角”与“京津冀”的京沪高速铁路。    "
"129","交通运输","高铁","铁路运营","601333","广深铁路","铁路客运流量规模第二，主要运营深圳-广州-坪石铁路     ","国铁集团旗下，主营深圳-广州-坪石段铁路客货运输业务    "
"129","交通运输","高铁","铁路运营","601006","大秦铁路","铁路煤炭运输规模第一，主要运营包括大秦线等运输干线9条，口泉","大秦铁路是国铁集团旗下唯一铁路煤炭运输上市平台。      "
"129","交通运输","高铁","轨交运维","000008","神州高铁","轨交运维产业链布局程度第一，是轨道交通运营检修维护领域唯一一","轨道交通运营检修装备与数据、线路运营、维保服务领军企业   "
"129","交通运输","高铁","轨交运维","688459","哈铁科技","TADS系统、AEI设备轨道交通安全检测设备市占率第一，列车","中国铁路旗下的轨道交通产品及服务商             "
"129","交通运输","高铁","轨交运维","300150","世纪瑞尔","中国铁路安全监控和轨交PIS国内第一            ","我国铁路行车安全监控系统供应商，行业的领先者        "
"129","交通运输","高铁","轨交运维","301048","金鹰重工","轨道工程车辆出口数量国内第一，国铁集团旗下唯一轨道工程装备制","国内轨道工程装备行业的领先企业               "
"129","交通运输","高铁","轨交运维","300906","日月明","领先的轨道安全测控设备的研发、生产和销售企业        ","国内专业的轨道安全测控设备和技术方案提供商         "
"129","交通运输","港口","全国","001872","招商港口","国内最大的全球港口业务板块管理和资本运营平台        ","占深圳港集装箱码头业务市场份额的27.2%。        "
"129","交通运输","港口","广东","601228","广州港","货物吞吐量广东第一，为5.36亿吨             ","华南地区综合性主枢纽港，中国最重要的对外贸易口岸之一    "
"129","交通运输","港口","广东","000088","盐田港","货物吞吐量广东第二，为0.41万吨             ","已形成港口、港口供应链、临港产业三大业务板块的经营格局   "
